시군구,번지,본번,부번,아파트명,전용면적(㎡),계약년월,계약일,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지,"k-단지분류(아파트,주상복합등등)",k-전화번호,k-팩스번호,단지소개기존clob,k-세대타입(분양형태),k-관리방식,k-복도유형,k-난방방식,k-전체동수,k-전체세대수,k-건설사(시공사),k-시행사,k-사용검사일-사용승인일,k-연면적,k-주거전용면적,k-관리비부과면적,k-전용면적별세대현황(60㎡이하),k-전용면적별세대현황(60㎡~85㎡이하),k-85㎡~135㎡이하,k-135㎡초과,k-홈페이지,k-등록일자,k-수정일자,고용보험관리번호,경비비관리형태,세대전기계약방법,청소비관리형태,건축면적,주차대수,기타/의무/임대/임의=1/2/3/4,단지승인일,사용허가여부,관리비 업로드,좌표X,좌표Y,단지신청일,target
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,156.5,201712,1,38,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,221500
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,115.63,201712,3,23,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,165000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,159.44,201712,6,13,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,255000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,160.17,201712,10,43,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,201500
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,195.83,201801,6,38,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,283000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,92.8,201801,7,12,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,124000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,144.63,201801,8,24,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,227500
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,176.72,201801,9,11,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,250000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,160.17,201801,9,43,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,195000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,115.63,201801,11,41,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,173000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,115.63,201801,16,20,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,172000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,130.17,201801,24,22,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,175000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,160.56,201801,27,4,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,200000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,160.56,201801,29,9,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,239000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,124.11,201802,2,33,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,165000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,115.63,201802,14,36,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,185000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,164.13,201803,2,42,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,315000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,160.17,201803,5,42,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,230000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,195.83,201803,17,40,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,272000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,162.6,201803,19,35,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,200000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,144.63,201803,28,21,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,229000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,144.63,201804,4,30,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,225000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,162.6,201804,15,10,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,220000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,164.13,201804,19,46,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,228000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,164.99,201804,19,10,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,223000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,144.63,201805,5,16,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,227500
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,164.99,201805,14,44,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,235000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,163.28,201805,17,26,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,215000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,223.59,201805,30,28,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,350000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,92.8,201808,7,27,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,136000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,164.99,201808,8,25,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,240000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,92.8,201808,11,8,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,142000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,160.17,201808,13,44,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,235000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,164.99,201808,15,30,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,252000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,164.99,201808,15,24,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,243000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,163.28,201808,16,28,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,227500
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,115.63,201808,21,40,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,197000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,218.4,201808,22,51,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,335000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,176.72,201808,27,19,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,250000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,144.63,201808,30,22,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,245000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,124.11,201809,7,36,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,195000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,160.17,201809,11,46,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,229000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,162.6,201809,11,41,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,259000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,144.63,201809,11,22,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,234000
서울특별시 강남구 도곡동,467-17,467.0,17.0,타워팰리스2,115.63,201809,13,35,2003,언주로30길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.053964659634,37.4894573055974,,210000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,176.076,201710,19,68,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,235000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.381,201710,21,49,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,189000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.381,201711,8,20,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,190000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.648,201712,14,51,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,204000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,163.567,201712,22,22,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,215000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.648,201801,3,48,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,200000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,124.641,201801,4,35,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,160000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,163.567,201801,6,42,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,230000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.706,201801,8,58,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,189000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.648,201801,10,41,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,210000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,157.284,201801,11,53,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,220000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.706,201801,12,59,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,193000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,124.641,201801,16,44,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,170000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,157.284,201801,19,32,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,200000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.648,201801,20,42,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,195500
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.381,201801,31,35,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,215000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,163.567,201801,31,46,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,228000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,163.702,201802,1,38,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,267000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,244.224,201802,2,62,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,450000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.706,201802,21,63,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,205000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,163.567,201802,22,33,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,210000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.648,201803,5,39,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,210000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,157.284,201803,20,25,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,215000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.381,201803,27,48,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,218000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.381,201804,30,27,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,199000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,163.567,201806,12,24,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,228000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,244.224,201806,26,63,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,408000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,124.641,201807,24,26,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,171000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,163.702,201808,14,28,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,275000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.381,201808,20,48,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,228000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,124.641,201808,25,28,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,181000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,141.381,201808,25,37,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,220000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,214.967,201808,27,60,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,336500
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,163.567,201809,1,38,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,245000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,163.567,201809,4,22,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,235000
서울특별시 강남구 도곡동,467-29,467.0,29.0,타워팰리스3,124.641,201809,13,49,2004,언주로30길 26,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.052530150983,37.4877632466167,,210000
서울특별시 강남구 도곡동,164-6,164.0,6.0,포스코트,200.9,201712,3,13,2002,남부순환로381길 15,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.047665600395,37.487936320647,,220000
서울특별시 강남구 도곡동,164-6,164.0,6.0,포스코트,209.03,201802,20,7,2002,남부순환로381길 15,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.047665600395,37.487936320647,,215000
서울특별시 강남구 도곡동,164-6,164.0,6.0,포스코트,200.9,201803,1,14,2002,남부순환로381길 15,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.047665600395,37.487936320647,,216000
서울특별시 강남구 도곡동,164-6,164.0,6.0,포스코트,209.03,201806,12,7,2002,남부순환로381길 15,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.047665600395,37.487936320647,,213000
서울특별시 강남구 도곡동,968,968.0,0.0,하이페리온,184.31,201711,25,7,2004,도곡로4길 31,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.034768297935,37.4885895457311,,141000
서울특별시 강남구 도곡동,968,968.0,0.0,하이페리온,179.39,201801,9,11,2004,도곡로4길 31,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.034768297935,37.4885895457311,,154000
서울특별시 강남구 도곡동,968,968.0,0.0,하이페리온,182.6,201801,16,11,2004,도곡로4길 31,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.034768297935,37.4885895457311,,149000
서울특별시 강남구 도곡동,968,968.0,0.0,하이페리온,179.39,201801,19,2,2004,도곡로4길 31,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.034768297935,37.4885895457311,,142000
서울특별시 강남구 도곡동,968,968.0,0.0,하이페리온,182.6,201801,23,6,2004,도곡로4길 31,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.034768297935,37.4885895457311,,140000
서울특별시 강남구 도곡동,968,968.0,0.0,하이페리온,184.31,201803,24,2,2004,도곡로4길 31,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.034768297935,37.4885895457311,,140000
서울특별시 강남구 도곡동,968,968.0,0.0,하이페리온,179.39,201807,22,10,2004,도곡로4길 31,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.034768297935,37.4885895457311,,157500
서울특별시 강남구 도곡동,968,968.0,0.0,하이페리온,182.6,201808,16,2,2004,도곡로4길 31,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.034768297935,37.4885895457311,,150000
서울특별시 강남구 도곡동,968,968.0,0.0,하이페리온,142.41,201809,19,4,2004,도곡로4길 31,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.034768297935,37.4885895457311,,145000
서울특별시 강남구 도곡동,972,972.0,0.0,한라비발디,84.9569,201711,1,3,2016,남부순환로365길 33,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.039061237416,37.4880001165609,,113000
서울특별시 강남구 도곡동,972,972.0,0.0,한라비발디,84.8861,201711,2,5,2016,남부순환로365길 33,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.039061237416,37.4880001165609,,116000
서울특별시 강남구 도곡동,972,972.0,0.0,한라비발디,84.9569,201711,29,17,2016,남부순환로365길 33,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.039061237416,37.4880001165609,,120000
서울특별시 강남구 도곡동,972,972.0,0.0,한라비발디,84.8861,201801,5,6,2016,남부순환로365길 33,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.039061237416,37.4880001165609,,120000
서울특별시 강남구 도곡동,972,972.0,0.0,한라비발디,84.8861,201801,13,4,2016,남부순환로365길 33,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.039061237416,37.4880001165609,,125000
서울특별시 강남구 도곡동,972,972.0,0.0,한라비발디,84.8861,201807,3,7,2016,남부순환로365길 33,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.039061237416,37.4880001165609,,139000
서울특별시 강남구 도곡동,972,972.0,0.0,한라비발디,84.9569,201808,2,6,2016,남부순환로365길 33,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.039061237416,37.4880001165609,,140000
서울특별시 강남구 도곡동,972,972.0,0.0,한라비발디,84.8861,201808,16,2,2016,남부순환로365길 33,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.039061237416,37.4880001165609,,129500
서울특별시 강남구 도곡동,464,464.0,0.0,한신,52.72,201710,17,5,1985,언주로 123,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.049755052514,37.4876033476735,,106000
서울특별시 강남구 도곡동,464,464.0,0.0,한신,59.48,201710,21,2,1985,언주로 123,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.049755052514,37.4876033476735,,124000
서울특별시 강남구 도곡동,464,464.0,0.0,한신,83.86,201711,25,1,1985,언주로 123,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.049755052514,37.4876033476735,,154500
서울특별시 강남구 도곡동,464,464.0,0.0,한신,83.86,201712,16,2,1985,언주로 123,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.049755052514,37.4876033476735,,160000
서울특별시 강남구 도곡동,895-8,895.0,8.0,한신엠비씨,58.46,201711,17,6,1988,논현로 205,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.040618203989,37.487947873686,,84500
서울특별시 강남구 도곡동,895-8,895.0,8.0,한신엠비씨,84.74,201712,10,6,1988,논현로 205,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.040618203989,37.487947873686,,93500
서울특별시 강남구 도곡동,895-8,895.0,8.0,한신엠비씨,58.46,201712,16,13,1988,논현로 205,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.040618203989,37.487947873686,,85000
서울특별시 강남구 도곡동,895-8,895.0,8.0,한신엠비씨,117.57,201712,18,6,1988,논현로 205,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.040618203989,37.487947873686,,125000
서울특별시 강남구 도곡동,895-8,895.0,8.0,한신엠비씨,117.57,201712,18,14,1988,논현로 205,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.040618203989,37.487947873686,,134500
서울특별시 강남구 도곡동,895-8,895.0,8.0,한신엠비씨,116.24,201801,2,10,1988,논현로 205,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.040618203989,37.487947873686,,142000
서울특별시 강남구 도곡동,895-8,895.0,8.0,한신엠비씨,84.74,201801,2,7,1988,논현로 205,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.040618203989,37.487947873686,,110000
서울특별시 강남구 도곡동,895-8,895.0,8.0,한신엠비씨,58.46,201801,14,6,1988,논현로 205,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.040618203989,37.487947873686,,102000
서울특별시 강남구 도곡동,895-8,895.0,8.0,한신엠비씨,84.74,201801,16,13,1988,논현로 205,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.040618203989,37.487947873686,,121000
서울특별시 강남구 도곡동,895-8,895.0,8.0,한신엠비씨,58.46,201801,18,11,1988,논현로 205,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.040618203989,37.487947873686,,93000
서울특별시 강남구 도곡동,895-8,895.0,8.0,한신엠비씨,117.57,201802,23,10,1988,논현로 205,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.040618203989,37.487947873686,,142000
서울특별시 강남구 도곡동,895-8,895.0,8.0,한신엠비씨,84.74,201807,6,15,1988,논현로 205,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.040618203989,37.487947873686,,128100
